mual,muntah,pusing,sembelit;migrain,demam tifoid;demam tifoid;0.32186
kembung,mual,muntah,rasa asam di mulut;maag,demam tifoid;maag;0.39109
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;migrain,diare akut;migrain;0.47599
buang air besar lebih dari 2 kali sehari,demam,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.41271
buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.41271
bersendawa,kembung,mual,muntah;maag,hepatitis A;maag;0.4192
dehidrasi,feses encer,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.41271
mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.41944
bercak merah dan tidak gatal pada kulit,demam tinggi,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.46224
bersin-bersin,demam tinggi,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.45029
demam tinggi,kehilangan nafsu makan,kelelahan,mata berair;campak,hepatitis A;campak;0.3321
diare,kehilangan nafsu makan,nyeri otot,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
demam tinggi di malam hari,diare,pusing,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
lemas,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
batuk,bersin-bersin,hidung berair,hidung tersumbat,tubuh terasa sakit;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
dehidrasi,demam,mual,muntah;migrain,diare akut;hepatitis A;0.35232
demam,kehilangan nafsu makan,kelelahan,mual,pusing;anemia,hepatitis A;hepatitis A;0.49947
mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;keratitis akut;0.38752
batuk,demam,hidung tersumbat,nyeri wajah,tercium bau tidak sedap jika menunduk;rinosinusitis,infeksi saluran napas akut;rinosinusitis;0.54507
mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,rasa asam di mulut;maag,demam tifoid;maag;0.46184
demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot,nyeri untuk melirik;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.46224
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kelelahan,mata merah;campak,infeksi saluran napas akut;campak;0.38158
mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam;maag,migrain;maag;0.40108
batuk,demam,pembengkakan kelenjar getah bening di leher,sakit saat menelan,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
hidung tersumbat,mata bengkak,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
batuk,demam,kesulitan menelan,sakit tenggorokan,suara serak;faringitis,tonsilitis/amandel;faringitis;0.67421
demam,kehilangan nafsu makan,kram perut,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.34292
mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam berdarah dengue;maag;0.4358
dehidrasi,demam,kehilangan nafsu makan,mual,muntah,sakit kepala;hepatitis A,diare akut;hepatitis A;0.45595
kelopak mata sering menempel pada pagi hari,mata berair,mata merah,riwayat kontak positif konjungtivitis;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.49783
buang air besar lebih dari 2 kali sehari,kram perut,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.42423
feses encer,kehilangan nafsu makan,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.37816
batuk,demam,hidung berair,hidung tersumbat,tubuh terasa sakit;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.5193
bersendawa,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah;maag,hepatitis A;maag;0.40968
batuk,bersin-bersin,demam,kelelahan;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
lemas,mual,muntah,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
demam tinggi di malam hari,mual,muntah,sembelit;maag,demam tifoid;demam tifoid;0.37837
bersin-bersin,kehilangan nafsu makan,kelelahan,mata berair;anemia,campak;campak;0.30427
batuk,demam,hidung tersumbat,tercium bau tidak sedap jika menunduk;rinosinusitis,faringitis;rinosinusitis;0.45029
kelelahan,mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,hepatitis A;penyakit jantung koroner;0.59217
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;demam berdarah dengue,migrain;migrain;0.47599
kelelahan,mual,muntah,riwayat kolesterol tinggi / kencing manis;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.41944
demam,feses encer,kehilangan nafsu makan,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.36921
demam,kehilangan nafsu makan,kelelahan,mual,muntah,nyeri kepala,pusing;hepatitis A,demam tifoid;hepatitis A;0.53952
batuk,demam,hidung berair,hidung tersumbat,sakit tenggorokan;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
kehilangan nafsu makan,mual,muntah,nyeri kepala;maag,hepatitis A;hepatitis A;0.37434
kelelahan,mual,pusing,riwayat kolesterol tinggi / kencing manis,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.525
demam tinggi di malam hari,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
bersendawa,kembung,mual,muntah,sakit kepala;maag,diare akut;maag;0.45287
bersin-bersin,hidung berair,hidung tersumbat,mata bengkak,mata berair;rintis alergi,infeksi saluran napas akut;rintis alergi;0.38519
mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,penyakit jantung koroner;maag;0.42872
mual,muntah,perih di ulu hati,sakit kepala;maag,penyakit jantung koroner;maag;0.41106
bercak merah dan tidak gatal pada kulit,mual,muntah,nyeri otot,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
feses encer,kram perut,mual,muntah;penyakit jantung koroner,diare akut;diare akut;0.38158
bersin-bersin,mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.33577
bersin-bersin,mata bengkak,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
bersin-bersin,demam,hidung berair,hidung tersumbat,kelelahan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala;maag,demam tifoid;demam tifoid;0.37837
batuk,demam,tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau;rinosinusitis,faringitis;rinosinusitis;0.40448
demam tinggi di malam hari,kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,pusing;hepatitis A,demam tifoid;demam tifoid;0.48858
buang air besar lebih dari 2 kali sehari,dehidrasi,demam,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.40425
batuk,demam,keluar lendir dari hidung,nyeri wajah;rinosinusitis,faringitis;rinosinusitis;0.47228
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kehilangan nafsu makan,kelelahan;campak,infeksi saluran napas akut;campak;0.30427
demam,kehilangan nafsu makan,kulit kekuningan,mual,muntah,pusing;hepatitis A,diare akut;hepatitis A;0.59958
bersin-bersin,kehilangan nafsu makan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.38158
mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.41944
diare,kehilangan nafsu makan,pusing,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
demam,kulit kekuningan,mual,muntah;migrain,hepatitis A;hepatitis A;0.48186
demam,sakit kepala,sakit saat menelan,sakit tenggorokan;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.42747
bersendawa,mual,muntah,rasa asam di mulut;maag,migrain;maag;0.38111
detak jantung tak teratur,kehilangan nafsu makan,kelelahan,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.46403
kelelahan,kulit kekuningan,mual,muntah;maag,hepatitis A;hepatitis A;0.40413
batuk,demam,napas bau,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
detak jantung tak teratur,kehilangan nafsu makan,kelelahan,lemas;anemia,campak;anemia;0.48348
demam,kehilangan nafsu makan,kram perut,mual,muntah,sakit kepala;hepatitis A,diare akut;hepatitis A;0.45595
mual,muntah,sensitif terhadap cahaya,sensitif terhadap suara;maag,migrain;migrain;0.44106
diare,kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah;demam tifoid,diare akut;demam tifoid;0.41109
kehilangan nafsu makan,mual,muntah,nyeri kepala;migrain,demam tifoid;hepatitis A;0.37434
kelelahan,mual,muntah,pusing;migrain,penyakit jantung koroner;penyakit jantung koroner;0.31699
kembung,mual,muntah,sakit kepala;maag,penyakit jantung koroner;maag;0.39109
demam,gangguan pendengaran,nyeri bagian telinga,rasa penuh di bagian dalam telinga,riwayat hidung berair sebelumnya,tidak bisa tidur / insomnia;otitis media efusi,otitis media akut;otitis media efusi;0.63398
diare,lidah tertutup selaput putih kotor,pusing,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
mual,muntah,perih di ulu hati,rasa asam di mulut;maag,penyakit jantung koroner;maag;0.41106
lemas,mual,muntah,nyeri otot;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.31132
demam,kehilangan nafsu makan,kelelahan,mual;campak,hepatitis A;hepatitis A;0.45595
demam,kehilangan nafsu makan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.45595
demam tinggi,mata berair,mata merah,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;campak;0.40631
demam,gangguan keseimbangan,gangguan pendengaran,keluar cairan berulang kali,keluar cairan selain bening,nyeri bagian telinga;otitis media supuratif kronik,otitis media akut;otitis media supuratif kronik;0.66811
debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung gatal,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung tersumbat,mata gatal;rintis alergi,infeksi saluran napas akut;rintis alergi;0.49517
mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,hepatitis A;maag;0.40108
mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis;migrain,penyakit jantung koroner;penyakit jantung koroner;0.41944
lemas,mual,muntah,nyeri untuk melirik;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
bersin-bersin,hidung berair,hidung gatal,hidung tersumbat,mata berair;rintis alergi,infeksi saluran napas akut;rintis alergi;0.40502
buang air besar lebih dari 2 kali sehari,mual,muntah,sakit kepala;penyakit jantung koroner,diare akut;diare akut;0.3321
kehilangan nafsu makan,mual,muntah,pusing;anemia,demam tifoid;hepatitis A;0.37434
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.38158
kehilangan nafsu makan,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
diare,kehilangan nafsu makan,mual,muntah,pusing;penyakit jantung koroner,demam tifoid;hepatitis A;0.37434
kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam tifoid,diare akut;demam tifoid;0.35755
buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah;migrain,diare akut;diare akut;0.36921
batuk,bintik-bintik pada amandel,demam,sakit kepala;rinosinusitis,tonsilitis/amandel;faringitis;0.40136
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;campak,hepatitis A;anemia;0.29136
mual,muntah,riwayat kolesterol tinggi / kencing manis,sesak napas;maag,penyakit jantung koroner;penyakit jantung koroner;0.47749
bersin-bersin,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;anemia,campak;campak;0.38158
demam,kehilangan nafsu makan,muntah,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.43122
mual,muntah,nyeri otot,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
kelelahan,kulit pucat,lemas,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.59826
kelelahan,mual,muntah,sesak napas;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.38529
kelelahan,mual,muntah,pusing;migrain,hepatitis A;penyakit jantung koroner;0.31699
bisul berisi air,demam,lemas,nyeri kepala;varisela / cacar air,hepatitis A;varisela / cacar air;0.56859
kehilangan nafsu makan,kram perut,mual,sakit kepala;konstipasi/sembelit,diare akut;diare akut;0.30427
demam,kelelahan,kulit kekuningan,mual;hepatitis A,infeksi saluran napas akut;hepatitis A;0.48186
detak jantung tak teratur,kulit pucat,lemas,pusing,sesak napas;anemia,hipertensi;anemia;0.52939
mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.45636
demam tinggi,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;anemia,campak;campak;0.3321
kehilangan nafsu makan,kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;anemia,campak;campak;0.3321
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
kembung,mual,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.43793
detak jantung tak teratur,lemas,penglihatan kabur,riwayat konsumsi obat antihipertensi,sesak napas;anemia,hipertensi;hipertensi;0.58433
kehilangan nafsu makan,kelelahan,kulit kekuningan,muntah,pusing;anemia,hepatitis A;hepatitis A;0.47672
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;anemia,campak;anemia;0.29136
bersendawa,mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam berdarah dengue;maag;0.46184
mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,diare akut;maag;0.46184
detak jantung tak teratur,kehilangan nafsu makan,kulit pucat,lemas,sesak napas;anemia,hipertensi;anemia;0.52939
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;migrain,demam tifoid;migrain;0.47599
lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,penyakit jantung koroner;maag;0.40108
mata berair,mata gatal,mata merah,riwayat kontak positif konjungtivitis;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.56193
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;maag,migrain;migrain;0.55787
kembung,mual,muntah,perih di ulu hati;maag,penyakit jantung koroner;maag;0.4473
detak jantung tak teratur,kelelahan,kulit pucat,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.54246
buang air besar lebih dari 2 kali sehari,demam,mual,muntah;migrain,diare akut;diare akut;0.36921
kehilangan nafsu makan,kelelahan,lemas,pusing,sesak napas;anemia,hepatitis A;anemia;0.52939
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,hepatitis A;campak;0.3321
batuk,demam,sakit kepala,sakit saat menelan;rinosinusitis,tonsilitis/amandel;faringitis;0.40136
batuk,demam,napas bau,sakit kepala;rinosinusitis,tonsilitis/amandel;faringitis;0.40136
demam,kelelahan,kulit kekuningan,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.4583
demam,kelelahan,kulit kekuningan,nyeri kepala;hepatitis A,infeksi saluran napas akut;hepatitis A;0.4583
demam,kehilangan nafsu makan,kelelahan,kulit kekuningan;hepatitis A,infeksi saluran napas akut;hepatitis A;0.50541
kehilangan nafsu makan,kelelahan,mual,muntah;maag,hepatitis A;hepatitis A;0.37434
bersin-bersin,hidung berair,hidung tersumbat,mata berair;campak,rintis alergi;rintis alergi;0.34552
diare,kehilangan nafsu makan,mual,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
batuk,demam,napas bau,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
kehilangan nafsu makan,kelelahan,lemas,pusing;anemia,demam tifoid;anemia;0.48348
kelelahan,mual,muntah,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.41944
dehidrasi,kehilangan nafsu makan,kram perut,sakit kepala;konstipasi/sembelit,diare akut;diare akut;0.34292
mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis;maag,penyakit jantung koroner;penyakit jantung koroner;0.41944
kehilangan nafsu makan,kelelahan,kulit kekuningan,muntah;campak,hepatitis A;hepatitis A;0.43122
kehilangan nafsu makan,kelelahan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.37434
demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
kehilangan nafsu makan,kelelahan,kulit kekuningan,mual,muntah,pusing;penyakit jantung koroner,hepatitis A;hepatitis A;0.53952
buang air besar lebih dari 2 kali sehari,kram perut,mual,muntah;penyakit jantung koroner,diare akut;diare akut;0.38158
