muntah,sakit kepala,mual;dehidrasi,kehilangan nafsu makan,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.3393
muntah,demam,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,mual,muntah,nyeri kepala,pusing;hepatitis A,diare akut;hepatitis A;0.49947
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,mata merah;anemia,campak;campak;0.3321
muntah,mual,pusing;lidah tertutup selaput putih kotor,mual,muntah,pusing,sembelit;penyakit jantung koroner,demam tifoid;demam tifoid;0.41109
kelelahan,demam;demam,hidung berair,kelelahan,sakit tenggorokan;hepatitis A,infeksi saluran napas akut;faringitis;0.4195
lemas,penglihatan kabur;kesemutan,lemas,mudah lapar,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.39291
muntah,demam,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,kram perut,mual,muntah,sakit kepala;hepatitis A,diare akut;hepatitis A;0.45595
muntah,mual;lemas,mual,muntah,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
muntah,nyeri otot,mual;diare,mual,muntah,nyeri kepala,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,sesak napas;maag,penyakit jantung koroner;penyakit jantung koroner;0.47749
mata berair,bersin-bersin;bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung tersumbat,mata berair;campak,rintis alergi;rintis alergi;0.44468
muntah,sakit kepala,mual;kembung,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,sakit kepala;maag,demam berdarah dengue;maag;0.45287
mata berair,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
kram perut,sakit perut,kembung;jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kembung,kram perut,sakit perut;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.48633
kehilangan nafsu makan,pusing;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,pusing;anemia,demam tifoid;anemia;0.41174
muntah,mual;mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam tifoid;maag;0.40108
muntah,demam,kehilangan nafsu makan,mual;dehidrasi,demam,kehilangan nafsu makan,kram perut,mual,muntah;hepatitis A,diare akut;diare akut;0.46207
lemas,penglihatan kabur;kesemutan,lemas,mudah haus,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.39291
kehilangan nafsu makan,pusing;kehilangan nafsu makan,nyeri kepala,nyeri otot,pusing;anemia,demam tifoid;hepatitis A;0.2272
muntah,mual;mual,muntah,nyeri otot,pusing;migrain,demam tifoid;maag;0.26885
muntah,demam,kehilangan nafsu makan,mual;dehidrasi,demam,feses encer,kehilangan nafsu makan,mual,muntah;hepatitis A,diare akut;diare akut;0.48359
muntah,mual;bersendawa,kembung,mual,muntah;maag,penyakit jantung koroner;maag;0.4192
mata berair,bersin-bersin;bersin-bersin,hidung gatal,mata berair,mata gatal;campak,rintis alergi;rintis alergi;0.40502
kelelahan,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kelelahan,mata berair;campak,infeksi saluran napas akut;campak;0.30427
muntah,sakit kepala,mual;kembung,mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,diare akut;maag;0.47052
kram perut,sakit perut,kembung;adanya tekanan atau stress,diare,kembung,kram perut,sakit perut;konstipasi/sembelit,irritable bowel syndrome;irritable bowel syndrome;0.57382
muntah,kehilangan nafsu makan,mual;demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah,sembelit;demam tifoid,diare akut;demam tifoid;0.41109
batuk,demam;batuk,demam,keluar lendir dari hidung,nyeri wajah;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.47228
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;anemia,campak;campak;0.40631
muntah,mual;buang air besar lebih dari 2 kali sehari,demam,mual,muntah;penyakit jantung koroner,diare akut;diare akut;0.36921
mata berair,mata gatal;mata berair,mata gatal,mata merah,riwayat kontak positif konjungtivitis;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.56193
muntah,sakit kepala,mual;bercak merah dan tidak gatal pada kulit,mual,muntah,nyeri otot,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
mata berair,bersin-bersin;bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,mata berair;campak,rintis alergi;rintis alergi;0.44468
muntah,mual;demam,kehilangan nafsu makan,mual,muntah;penyakit jantung koroner,diare akut;hepatitis A;0.45595
muntah,demam,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,demam,kehilangan nafsu makan,kram perut,mual,muntah;hepatitis A,diare akut;diare akut;0.49372
kram perut,kehilangan nafsu makan;dehidrasi,kehilangan nafsu makan,kram perut,mual;konstipasi/sembelit,diare akut;diare akut;0.34292
muntah,mual;lidah tertutup selaput putih kotor,mual,muntah,pusing;migrain,demam tifoid;demam tifoid;0.32186
batuk,hidung tersumbat,demam;batuk,bersin-bersin,demam,hidung berair,hidung tersumbat;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.55245
kelelahan,bersin-bersin;bersin-bersin,hidung tersumbat,kelelahan,tubuh terasa sakit;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
muntah,mual;mual,muntah,nyeri kepala,pusing;maag,demam tifoid;maag;0.31124
mata berair,sensitif terhadap cahaya;iritasi pada mata,mata berair,mata nyeri,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.56235
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;demam berdarah dengue,migrain;migrain;0.47599
kelelahan,kehilangan nafsu makan;bersin-bersin,kehilangan nafsu makan,kelelahan,mata berair;anemia,campak;campak;0.30427
muntah,sakit kepala,mual;dehidrasi,feses encer,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.41271
muntah,mual;mual,muntah,nyeri kepala,sembelit;maag,demam tifoid;demam tifoid;0.37837
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,sakit kepala;maag,hepatitis A;maag;0.38111
mata berair,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.38158
kelelahan,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kehilangan nafsu makan,kelelahan;campak,infeksi saluran napas akut;campak;0.30427
muntah,mual;demam tinggi di malam hari,mual,muntah,pusing;migrain,demam tifoid;demam tifoid;0.32186
mata berair,mata merah;demam tinggi,mata berair,mata merah,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;campak;0.40631
kelelahan,demam;demam,kelelahan,paru-paru terhambat,sakit tenggorokan;hepatitis A,infeksi saluran napas akut;faringitis;0.4195
batuk,demam;batuk,demam,keluar lendir dari hidung,tercium bau tidak sedap jika menunduk;rinosinusitis,faringitis;rinosinusitis;0.45029
muntah,kehilangan nafsu makan,mual;diare,kehilangan nafsu makan,mual,muntah,nyeri kepala;demam tifoid,diare akut;demam tifoid;0.41109
muntah,nyeri otot,mual;mual,muntah,nyeri otot,pusing,sembelit;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
kram perut,kehilangan nafsu makan;feses encer,kehilangan nafsu makan,kram perut,mual;konstipasi/sembelit,diare akut;diare akut;0.38158
muntah,demam,kehilangan nafsu makan,mual;demam,feses encer,kehilangan nafsu makan,kram perut,mual,muntah;hepatitis A,diare akut;diare akut;0.49372
muntah,mual;kehilangan nafsu makan,kelelahan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.37434
mata berair,sensitif terhadap cahaya;demam tinggi,kehilangan nafsu makan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
mata berair,sensitif terhadap cahaya;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,mual;kelelahan,mual,muntah,pusing;migrain,hepatitis A;penyakit jantung koroner;0.31699
kelelahan,sesak napas,pusing;kelelahan,mual,pusing,riwayat kolesterol tinggi / kencing manis,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.525
muntah,mual;mual,muntah,pusing,sesak napas;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.38529
muntah,mual;bersendawa,mual,muntah,perih di ulu hati;maag,penyakit jantung koroner;maag;0.43824
kelelahan,bersin-bersin;bersin-bersin,kelelahan,mata berair,sensitif terhadap cahaya;campak,infeksi saluran napas akut;keratitis akut;0.38752
muntah,sakit kepala,mual;kehilangan nafsu makan,kram perut,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.35225
kelelahan,bersin-bersin;bersin-bersin,demam tinggi,kehilangan nafsu makan,kelelahan;campak,infeksi saluran napas akut;campak;0.38158
mata berair,mata merah;mata berair,mata gatal,mata merah,riwayat kontak positif konjungtivitis;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.56193
batuk,demam;batuk,demam,keluar lendir dari hidung,tidak bisa atau kurang bisa mencium bau;rinosinusitis,faringitis;rinosinusitis;0.4283
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,rasa asam di mulut;maag,hepatitis A;maag;0.46184
mata berair,bersin-bersin;bersin-bersin,hidung berair,mata bengkak,mata berair;campak,rintis alergi;rintis alergi;0.38519
kram perut,sakit perut,kembung;kembung,kram perut,mengeden saat buang air besar,sakit perut,tinja keras;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.53412
muntah,mual;bersendawa,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah;maag,demam tifoid;maag;0.40968
batuk,demam;batuk,demam,keluar lendir dari hidung,tercium bau tidak sedap jika menunduk;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.45029
kelelahan,muntah,mual,pusing;kelelahan,kulit kekuningan,mual,muntah,nyeri kepala,pusing;penyakit jantung koroner,hepatitis A;hepatitis A;0.4518
muntah,mual;bercak merah dan tidak gatal pada kulit,demam tinggi,mual,muntah;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.42515
muntah,mual;diare,mual,muntah,pusing;maag,demam tifoid;demam tifoid;0.32186
muntah,sakit kepala,mual;bersendawa,kembung,mual,muntah,sakit kepala;maag,diare akut;maag;0.45287
muntah,mual,pusing;mual,muntah,nyeri otot,pusing,sembelit;penyakit jantung koroner,demam tifoid;demam tifoid;0.35755
batuk,demam;batuk,demam,tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau;rinosinusitis,faringitis;rinosinusitis;0.40448
muntah,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,feses encer,kehilangan nafsu makan,mual,muntah;demam tifoid,diare akut;diare akut;0.44726
kelelahan,demam;demam,kehilangan nafsu makan,kelelahan,mual;hepatitis A,infeksi saluran napas akut;hepatitis A;0.45595
kram perut,kehilangan nafsu makan;dehidrasi,feses encer,kehilangan nafsu makan,kram perut;konstipasi/sembelit,diare akut;diare akut;0.41593
kelelahan,kehilangan nafsu makan,pusing;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,lemas,pusing;anemia,hepatitis A;anemia;0.52939
mata berair,mata merah;adanya kotoran mata di pagi hari,mata berair,mata gatal,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.57212
muntah,mual;kelelahan,kulit kekuningan,mual,muntah;migrain,hepatitis A;hepatitis A;0.40413
kelelahan,bersin-bersin;bersin-bersin,kelelahan,mata berair,mata merah;campak,infeksi saluran napas akut;campak;0.38158
kelelahan,demam;demam,kehilangan nafsu makan,kelelahan,kulit kekuningan;hepatitis A,infeksi saluran napas akut;hepatitis A;0.50541
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,lemas,pusing;anemia,campak;anemia;0.48348
muntah,mual;kembung,mual,muntah,perih di ulu hati;maag,hepatitis A;maag;0.4473
muntah,mual;demam tinggi,mual,muntah,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.42515
mata berair,mata merah;bersin-bersin,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.38158
kelelahan,bersin-bersin;batuk,bersin-bersin,kelelahan,tubuh terasa sakit;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
muntah,mual;mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam;maag,hepatitis A;maag;0.45636
muntah,mual;kembung,mual,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,hepatitis A;maag;0.43793
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata berair,mata merah;anemia,campak;konjungtivitis/mata merah;0.35371
mata berair,bersin-bersin;bersin-bersin,hidung tersumbat,mata bengkak,mata berair;campak,rintis alergi;rintis alergi;0.38519
mata berair,mata gatal;adanya kotoran mata di pagi hari,kelopak mata sering menempel pada pagi hari,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.50951
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,kelelahan,tubuh terasa sakit;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.44321
sembelit,diare;diare,nyeri kepala,pusing,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
kehilangan nafsu makan,pusing;kehilangan nafsu makan,lemas,pusing,sesak napas;anemia,demam tifoid;anemia;0.39493
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,mata berair;campak,hepatitis A;campak;0.3321
muntah,mual;demam,mual,muntah,pusing;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
muntah,mual;demam tinggi di malam hari,mual,muntah,nyeri kepala;maag,demam tifoid;demam tifoid;0.37837
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,kehilangan nafsu makan,kulit pucat,lemas,sesak napas;anemia,hipertensi;anemia;0.52939
kehilangan nafsu makan,pusing;kehilangan nafsu makan,lidah tertutup selaput putih kotor,pusing,sembelit;anemia,demam tifoid;demam tifoid;0.32314
muntah,mual;demam tinggi,mual,muntah,sakit kepala;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
muntah,sakit kepala,mual;demam turun pada hari keempat tanpa obat,lemas,mual,muntah,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.4224
kelelahan,demam;bersin-bersin,demam,kelelahan,sakit tenggorokan;hepatitis A,infeksi saluran napas akut;faringitis;0.4195
muntah,mual;mual,muntah,riwayat kolesterol tinggi / kencing manis,sesak napas;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.47749
kelelahan,demam;batuk,demam,kelelahan,paru-paru terhambat;hepatitis A,infeksi saluran napas akut;faringitis;0.40136
nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;diare,kehilangan nafsu makan,mual,muntah,nyeri kepala,nyeri otot,pusing;hepatitis A,demam tifoid;demam tifoid;0.44208
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing;maag,penyakit jantung koroner;penyakit jantung koroner;0.41944
muntah,mual;feses encer,mual,muntah,sakit kepala;migrain,diare akut;diare akut;0.3321
muntah,mual;demam tinggi,mual,muntah,nyeri untuk melirik;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.42515
nyeri kepala,demam;bisul berisi air,demam,kulit gatal,nyeri kepala;varisela / cacar air,hepatitis A;varisela / cacar air;0.66104
muntah,kehilangan nafsu makan,mual;kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,sembelit;demam tifoid,diare akut;demam tifoid;0.41109
kram perut,kehilangan nafsu makan;buang air besar lebih dari 2 kali sehari,dehidrasi,kehilangan nafsu makan,kram perut;konstipasi/sembelit,diare akut;diare akut;0.41593
batuk,demam;batuk,demam,hidung tersumbat,tidak bisa atau kurang bisa mencium bau;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.4283
kelelahan,kehilangan nafsu makan;bersin-bersin,demam tinggi,kehilangan nafsu makan,kelelahan;anemia,campak;campak;0.38158
kram perut,sakit perut,kembung;kehilangan nafsu makan,kembung,kram perut,mengeden saat buang air besar,sakit perut;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.48633
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata merah,sensitif terhadap cahaya;anemia,campak;campak;0.3321
muntah,sakit kepala,mual;bersendawa,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,sakit kepala;maag,diare akut;maag;0.4439
muntah,mual;demam turun pada hari keempat tanpa obat,lemas,mual,muntah;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.38257
muntah,sakit kepala,mual;demam,feses encer,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.41271
batuk,demam;batuk,demam,hidung tersumbat,nyeri wajah;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.47228
mata berair,sensitif terhadap cahaya;mata berair,mata nyeri,riwayat kelilipan / trauma pada mata (ketusuk),sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.60403
kram perut,kehilangan nafsu makan;kehilangan nafsu makan,kram perut,muntah,sakit kepala;konstipasi/sembelit,diare akut;diare akut;0.30427
mata berair,sensitif terhadap cahaya;bersin-bersin,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,mual,pusing;kelelahan,mual,muntah,pusing,sesak napas;penyakit jantung koroner,demam tifoid;penyakit jantung koroner;0.44117
muntah,mual;mual,muntah,riwayat kolesterol tinggi / kencing manis,sesak napas;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.47749
kelelahan,bersin-bersin;bersin-bersin,hidung berair,kelelahan,paru-paru terhambat;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
kelelahan,kehilangan nafsu makan;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,pusing;anemia,campak;anemia;0.41174
kelelahan,demam;demam,kelelahan,mual,muntah;hepatitis A,infeksi saluran napas akut;hepatitis A;0.40413
mata berair,bersin-bersin;bersin-bersin,mata bengkak,mata berair,mata gatal;campak,rintis alergi;konjungtivitis/mata merah;0.35371
muntah,mual;kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah;migrain,demam tifoid;demam tifoid;0.32186
muntah,mual;kembung,mual,muntah,perih di ulu hati;maag,demam tifoid;maag;0.4473
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,kulit pucat,lemas,pusing,sesak napas;anemia,hipertensi;anemia;0.52939
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,hepatitis A;campak;0.40631
nyeri kepala,demam;demam,mual,muntah,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.40413
nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah,nyeri kepala,nyeri otot,pusing;hepatitis A,demam tifoid;demam tifoid;0.44208
mata berair,bersin-bersin;bersin-bersin,kehilangan nafsu makan,kelelahan,mata berair;campak,rintis alergi;campak;0.30427
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,hepatitis A;campak;0.40631
mata berair,mata gatal;kelopak mata sering menempel pada pagi hari,mata berair,mata gatal,riwayat kontak positif konjungtivitis;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.49783
kelelahan,sesak napas,pusing;kelelahan,muntah,nyeri dada kiri luas dan tiba-tiba,pusing,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.525
kelelahan,kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,kulit pucat,lemas,pusing;anemia,hepatitis A;anemia;0.59826
muntah,mual;demam,kelelahan,mual,muntah;migrain,hepatitis A;hepatitis A;0.40413
